CA,California,1973,20601000,116563,1862,8357,49531,56813
CA,California,1974,20907000,127658,1985,8494,52822,64357
CA,California,1975,21185000,138842,2209,8807,59827,67999
CA,California,1976,21520000,144041,2220,9614,59318,72889
CA,California,1977,21896000,154582,2515,10825,62852,78390
CA,California,1978,22294000,165626,2611,11316,68235,83464
CA,California,1979,22696000,184087,2952,12239,75767,93129
CA,California,1980,23532680,210290,3411,13693,90420,102766
CA,California,1981,24159000,208485,3143,13566,93781,97995
CA,California,1982,24724000,201429,2779,12529,91988,94133
CA,California,1983,25174000,194491,2639,12093,85826,93933
CA,California,1984,25622000,195589,2717,11702,83924,97246
CA,California,1985,26365000,201763,2770,11421,86387,101185
CA,California,1986,26981000,248370,3038,12119,92512,140701
CA,California,1987,27663000,253943,2924,12109,83341,155569
CA,California,1988,28168000,261912,2936,11780,86141,161055
CA,California,1989,29063000,284136,3158,11966,96431,172581
CA,California,1990,29760021,311051,3553,12688,112208,182602
CA,California,1991,30380000,331122,3859,12896,124939,189428
CA,California,1992,30867000,345624,3921,12761,130897,198045
CA,California,1993,31211000,336381,4096,11766,126436,194083
CA,California,1994,31431000,318395,3703,10984,112160,191548
CA,California,1995,31589000,305154,3531,10554,104611,186458
CA,California,1996,31878000,274996,2916,10244,94222,167614
CA,California,1997,32268000,257582,2579,10189,81468,163346
CA,California,1998,32667000,229883,2171,9782,68782,149148
CA,California,1999,33145121,207879,2005,9363,60039,136472
CA,California,2000,33871648,210531,2079,9785,60249,138418
CA,California,2001,34600463,212867,2206,9960,64614,136087
CA,California,2002,35001986,208388,2395,10198,64968,130827
CA,California,2003,35462712,205551,2407,9994,63770,129380
CA,California,2004,35842038,189175,2392,9615,61768,115400
CA,California,2005,36154147,190178,2503,9392,63622,114661
CA,California,2006,36457549,194483,2486,9235,71142,111620
CA,California,2007,36553215,191561,2262,9046,70706,109547
CA,California,2008,36756666,185329,2142,8903,69388,104896
CA,California,2009,36961664,174934,1972,8713,64093,100156
CA,California,2010,37338198,164133,1809,8331,58116,95877
CA,California,2011,37683933,154943,1792,7665,54291,91195
CA,California,2012,38041430,160944,1884,7837,56521,94702
CO,Colorado,1960,1753947,2408,73,229,1362,744
CO,Colorado,1961,1781000,2659,83,230,1633,713
CO,Colorado,1962,1907000,2990,96,283,1624,987
CO,Colorado,1963,1961000,2555,94,285,1340,836
CO,Colorado,1964,1966000,3119,82,336,1323,1378
CO,Colorado,1965,1969000,3007,69,318,1073,1547
CO,Colorado,1966,1977000,3340,79,343,1064,1854
CO,Colorado,1967,1975000,3789,81,412,1342,1954
CO,Colorado,1968,2048000,5387,110,535,1977,2765
CO,Colorado,1969,2100000,6275,112,605,2324,3234
